R-OTE
FrameNum,Time,Value,Ref1,Ref2,Ref3
1538,[19:06:14.3200],1875.307692,3934.000000,6010.000000,4147.461538
1539,[19:06:14.6200],2188.000000,4790.846154,5986.000000,3273.000000
1540,[19:06:14.9200],1770.000000,4919.090909,6085.833333,4286.166667
1541,[19:06:15.2170],3700.800000,5427.363636,6480.846154,4573.363636
1542,[19:06:15.5170],2659.538462,4323.923077,6440.500000,4461.307692
1543,[19:06:15.8200],2337.333333,3993.000000,5745.090909,3020.000000
1544,[19:06:16.1450],1738.000000,3099.076923,5379.000000,3480.307692
1545,[19:06:16.4210],2342.666667,2571.000000,5344.692308,2791.000000
1546,[19:06:16.7190],1758.600000,2898.923077,5384.000000,3616.545455
1547,[19:06:17.0200],864.000000,2981.166667,4914.090909,2470.000000
1548,[19:06:17.3200],1179.000000,3238.000000,4959.000000,3417.000000
1549,[19:06:17.6200],2412.666667,3943.000000,5788.000000,3456.461538
1550,[19:06:17.9190],1791.000000,4011.769231,5486.461538,3412.000000
1551,[19:06:18.2200],2089.076923,3452.272727,4496.000000,3115.000000
1552,[19:06:18.5200],2419.000000,3681.909091,6280.090909,2768.000000
1553,[19:06:18.8200],1670.307692,2932.000000,4525.230769,2360.076923
1554,[19:06:19.1200],2989.200000,4168.230769,5849.153846,3006.000000
1555,[19:06:19.4200],1627.000000,3592.000000,6259.000000,3943.538462
1556,[19:06:19.7200],1577.000000,3508.076923,7197.600000,3503.272727
1557,[19:06:20.0200],1405.000000,3592.166667,6729.692308,3823.000000
1558,[19:06:20.3170],2274.000000,4322.000000,5740.000000,3952.307692
1559,[19:06:20.6200],1742.000000,3892.636364,7099.461538,3932.909091
1560,[19:06:20.9200],1815.000000,4363.000000,6473.846154,3210.923077
1561,[19:06:21.2200],1172.000000,3362.000000,6840.800000,3741.000000
1562,[19:06:21.5200],1612.500000,4977.666667,6028.000000,3246.000000
1563,[19:06:21.8200],2184.153846,4906.307692,6005.000000,4085.000000
1564,[19:06:22.1200],554.000000,2467.000000,3714.000000,2141.000000
1565,[19:06:22.4210],1279.000000,2710.461538,4638.000000,2458.000000
1566,[19:06:22.7200],1310.000000,3190.000000,4595.000000,3430.307692
1567,[19:06:23.0200],1988.833333,3546.846154,5930.000000,4181.000000
1568,[19:06:23.3200],1904.000000,3878.076923,6042.000000,4208.000000
1569,[19:06:23.6200],2192.636364,3564.000000,5711.000000,2870.000000
1570,[19:06:23.9200],2597.538462,4155.833333,5319.909091,3758.200000
1571,[19:06:24.2200],1930.076923,3023.500000,4773.000000,3277.000000
1572,[19:06:24.5200],2126.166667,3357.384615,5285.000000,3243.000000
1573,[19:06:24.8200],1293.000000,4236.833333,4954.000000,3277.272727
1574,[19:06:25.1170],1825.000000,3673.500000,4413.909091,2115.000000
1575,[19:06:25.4180],1889.692308,3283.000000,3264.461538,3354.000000
1576,[19:06:25.7200],1579.333333,4342.000000,3855.153846,2283.692308
1577,[19:06:26.0200],1381.000000,4351.181818,4966.000000,3176.000000
1578,[19:06:26.3200],2012.076923,3160.230769,4648.000000,3298.545455
1579,[19:06:26.6200],2137.833333,3470.615385,5252.692308,2925.000000
1580,[19:06:26.9200],2103.333333,3498.692308,6430.000000,2798.000000
1581,[19:06:27.2200],1808.153846,3363.000000,5391.230769,3558.000000
1582,[19:06:27.5200],1703.692308,3843.000000,5791.000000,3328.769231
1583,[19:06:27.8200],2350.909091,3507.000000,5070.000000,3083.307692
1584,[19:06:28.1200],1711.000000,3960.833333,5134.500000,3016.000000
1585,[19:06:28.4210],624.538462,2497.230769,3261.230769,2381.615385
1586,[19:06:28.7200],1684.000000,4345.000000,6309.333333,2312.000000
1587,[19:06:29.0200],1867.166667,3110.000000,3566.846154,1813.000000
1588,[19:06:29.3200],1636.307692,4208.692308,6213.307692,3669.461538
1589,[19:06:29.6200],1839.000000,3948.727273,5826.615385,3673.000000
1590,[19:06:29.9200],2210.000000,3502.076923,5683.500000,4162.000000
1591,[19:06:30.2170],3013.400000,2660.000000,4601.000000,3289.769231
1592,[19:06:30.5180],2979.000000,4833.000000,6402.000000,4640.769231
1593,[19:06:30.8200],2833.333333,3817.000000,6367.000000,3324.000000
1594,[19:06:31.1420],2197.846154,3364.000000,5701.000000,3866.500000
1595,[19:06:31.4210],1892.000000,4446.666667,6580.333333,2987.166667
1596,[19:06:31.7200],2230.000000,4707.000000,6370.384615,3996.000000
1597,[19:06:32.0200],2100.000000,3585.000000,6721.153846,3732.000000
1598,[19:06:32.3200],1330.000000,2361.727273,4448.833333,2548.000000
1599,[19:06:32.6200],2036.000000,3933.000000,6677.833333,3513.000000
1600,[19:06:32.9200],1810.000000,3795.000000,5914.769231,2960.000000
1601,[19:06:33.2200],2309.000000,3745.500000,5763.000000,4583.615385
1602,[19:06:33.5200],1881.692308,4082.153846,5749.384615,3308.666667
1603,[19:06:33.8200],2440.538462,3862.384615,5883.000000,4156.000000
1604,[19:06:34.1200],2707.333333,4562.818182,5835.166667,3017.000000
1605,[19:06:34.4210],2084.000000,3916.000000,5957.692308,3848.538462
1606,[19:06:34.7200],2543.111111,5557.200000,5874.000000,4453.000000
1607,[19:06:35.0210],3642.000000,5672.000000,6658.000000,5738.600000
1608,[19:06:35.3180],2410.000000,4323.076923,6488.000000,3900.000000
1609,[19:06:35.6200],1859.545455,4709.000000,6508.000000,4387.000000
1610,[19:06:35.9200],2422.000000,6000.000000,6499.000000,4994.000000
1611,[19:06:36.2370],2002.000000,4107.800000,6532.769231,4216.000000
1612,[19:06:36.5200],2061.833333,4236.000000,4857.615385,3620.000000
1613,[19:06:36.8200],1495.000000,4536.833333,6572.666667,4554.000000
1614,[19:06:37.1200],2662.166667,4839.230769,6337.000000,4181.000000
1615,[19:06:37.4220],2737.000000,4947.500000,6805.230769,4771.333333
1616,[19:06:37.7200],1657.000000,4866.384615,8072.538462,4269.000000
1617,[19:06:38.0200],2709.800000,4484.923077,6881.000000,3368.000000
1618,[19:06:38.3200],2166.000000,5214.000000,7282.500000,3709.000000
1619,[19:06:38.6200],2586.384615,4671.000000,6025.090909,2630.000000
1620,[19:06:38.9200],2434.800000,3128.769231,4728.090909,2794.000000
1621,[19:06:39.2200],2562.666667,4665.000000,6751.076923,3804.384615
1622,[19:06:39.5200],1762.000000,5022.500000,8198.000000,5348.000000
1623,[19:06:39.8200],2666.200000,3426.230769,5606.000000,4260.000000
1624,[19:06:40.1180],2268.000000,5029.500000,6970.600000,4832.600000
1625,[19:06:40.4190],1380.000000,3114.727273,4710.000000,2873.307692
1626,[19:06:40.7200],2336.727273,4666.000000,6509.461538,4262.000000
1627,[19:06:41.0200],1613.384615,4552.000000,7306.000000,4047.000000
1628,[19:06:41.3200],2421.333333,5297.600000,5844.000000,4664.076923
1629,[19:06:41.6200],2126.666667,3955.000000,6827.538462,3989.000000
1630,[19:06:41.9200],1214.000000,4856.000000,5944.000000,4148.153846
1631,[19:06:42.2200],2189.000000,4677.769231,7593.000000,4836.923077
1632,[19:06:42.5200],1669.333333,4137.800000,4559.833333,3464.333333
1633,[19:06:42.8200],2238.545455,5809.000000,6793.833333,4984.692308
1634,[19:06:43.1200],3419.800000,3665.769231,5825.000000,3205.500000
1635,[19:06:43.4210],2676.307692,5182.538462,7160.000000,4136.461538
1636,[19:06:43.7200],2674.666667,4130.000000,5847.000000,4205.166667
1637,[19:06:44.0200],2489.090909,4633.000000,6298.181818,3904.000000
1638,[19:06:44.3200],2338.333333,3729.000000,7332.833333,3931.000000
1639,[19:06:44.6200],2335.000000,4200.153846,6494.615385,3883.846154
1640,[19:06:44.9210],2478.777778,4771.000000,5438.000000,3759.000000
1641,[19:06:45.2180],2318.076923,4169.666667,5979.000000,2819.000000
1642,[19:06:45.5180],1625.000000,2637.000000,5633.846154,3160.000000
1643,[19:06:45.8200],2277.000000,4263.461538,6320.000000,3628.166667
1644,[19:06:46.1430],2392.090909,3781.000000,5404.846154,3294.000000
1645,[19:06:46.4210],2216.000000,3764.000000,5825.545455,2902.000000
1646,[19:06:46.7200],1767.000000,3709.000000,6093.538462,2935.000000
1647,[19:06:47.0210],1865.000000,4250.333333,6034.000000,3775.384615
1648,[19:06:47.3200],2186.833333,4262.923077,6776.166667,3708.000000
1649,[19:06:47.6200],2858.363636,4350.000000,6861.000000,3305.000000
1650,[19:06:47.9210],1922.153846,3653.000000,6335.461538,3613.307692
1651,[19:06:48.2200],2328.833333,4221.800000,5595.000000,3783.000000
1652,[19:06:48.5200],1665.000000,4108.000000,5518.000000,2858.923077
1653,[19:06:48.8200],1034.166667,3268.333333,4306.090909,3099.000000
1654,[19:06:49.1210],1558.000000,3865.181818,6319.333333,4295.333333
1655,[19:06:49.4220],1875.615385,4236.000000,5485.000000,2543.181818
1656,[19:06:49.7200],3141.000000,3801.076923,6605.818182,2330.000000
1657,[19:06:50.0210],1424.000000,4368.000000,4829.000000,4891.444444
1658,[19:06:50.3180],2481.666667,3647.000000,6599.666667,3967.000000
1659,[19:06:50.6200],1510.692308,4391.769231,5909.923077,3465.153846
1660,[19:06:50.9200],2418.000000,4341.000000,6707.000000,3981.000000
1661,[19:06:51.2200],1848.000000,4563.000000,5118.692308,4065.000000
1662,[19:06:51.5200],1606.272727,4658.000000,5899.000000,4289.000000
1663,[19:06:51.8210],1923.000000,4212.833333,6177.454545,3660.000000
1664,[19:06:52.1200],2413.000000,3978.272727,6455.153846,5034.000000
1665,[19:06:52.4220],2266.076923,4838.538462,6519.461538,3896.000000
1666,[19:06:52.7200],2148.153846,3594.833333,5555.384615,2465.200000
1667,[19:06:53.0210],2348.384615,3432.000000,6394.461538,2768.000000
1668,[19:06:53.3210],1976.538462,4254.000000,6895.000000,3849.000000
1669,[19:06:53.6210],2585.090909,4690.000000,7171.000000,3921.000000
1670,[19:06:53.9200],3502.000000,4529.000000,7696.923077,3898.000000
1671,[19:06:54.2200],2863.090909,5825.666667,6565.230769,4568.769231
1672,[19:06:54.5210],3059.833333,4765.000000,7812.181818,4681.000000
1673,[19:06:54.8210],1225.818182,4340.166667,5040.000000,3879.538462
1674,[19:06:55.1180],2238.000000,3768.666667,6346.769231,4377.500000
1675,[19:06:55.4200],1987.000000,3651.000000,5109.000000,4109.272727
1676,[19:06:55.7210],2700.000000,4907.000000,7049.000000,3951.846154
1677,[19:06:56.0210],1601.666667,4572.000000,6769.769231,4301.384615
1678,[19:06:56.3210],2519.666667,4436.454545,6912.000000,4429.461538
1679,[19:06:56.6210],2561.538462,4955.000000,7211.333333,3032.076923
1680,[19:06:56.9210],1786.615385,4051.230769,5815.076923,3260.923077
1681,[19:06:57.2210],2612.363636,4940.600000,6338.230769,3672.666667
1682,[19:06:57.5210],2293.307692,3913.615385,6212.833333,3405.000000
1683,[19:06:57.8210],1849.272727,5442.363636,7401.076923,4044.000000
1684,[19:06:58.1210],2183.454545,4441.272727,7651.400000,3803.500000
1685,[19:06:58.4210],2098.000000,5339.000000,6906.000000,3593.000000
1686,[19:06:58.7210],2518.666667,4116.153846,6428.000000,3927.545455
1687,[19:06:59.0210],2088.000000,3623.923077,4902.461538,2779.222222
1688,[19:06:59.3210],1415.000000,3620.636364,4987.076923,2709.000000
1689,[19:06:59.6210],1772.000000,4052.363636,6940.000000,3494.000000
1690,[19:06:59.9220],2410.800000,3742.076923,5768.384615,3774.000000
1691,[19:07:00.2180],2448.833333,3421.000000,5897.000000,3133.166667
1692,[19:07:00.5180],2333.000000,4783.230769,7860.000000,4812.800000
1693,[19:07:00.8210],2078.000000,4596.000000,5860.000000,2684.000000
1694,[19:07:01.1420],2019.000000,4469.230769,5975.461538,3705.000000
1695,[19:07:01.4220],2144.000000,4775.000000,5577.000000,3189.230769
1696,[19:07:01.7210],1943.000000,6070.000000,6393.000000,4403.000000
1697,[19:07:02.0210],1546.000000,4705.833333,6174.846154,3214.363636
1698,[19:07:02.3210],2258.538462,3308.333333,5793.181818,3243.000000
1699,[19:07:02.6210],1890.272727,3414.692308,6130.000000,3545.000000
1700,[19:07:02.9210],250.000000,2895.909091,4507.166667,2556.000000
1701,[19:07:03.2210],1315.153846,2969.769231,4937.000000,3389.454545
1702,[19:07:03.5210],2130.272727,4034.153846,5954.000000,3790.615385
1703,[19:07:03.8210],1805.000000,4331.000000,5866.000000,3496.000000
1704,[19:07:04.1210],2673.000000,4736.000000,8396.000000,5273.000000
1705,[19:07:04.4220],2455.545455,4143.384615,6598.307692,3558.000000
1706,[19:07:04.7210],1795.000000,4550.000000,7719.384615,3503.846154
1707,[19:07:05.0220],3098.000000,3521.000000,6344.461538,3927.000000
1708,[19:07:05.3190],2148.363636,3851.000000,5922.000000,2833.000000
1709,[19:07:05.6210],2220.000000,4376.000000,6890.000000,4909.307692
1710,[19:07:05.9210],2969.666667,4384.076923,5326.923077,3546.000000
1711,[19:07:06.2210],3339.727273,4587.000000,6695.846154,4285.307692
1712,[19:07:06.5210],2285.727273,4950.000000,7010.769231,3882.600000
1713,[19:07:06.8210],2816.000000,3868.000000,7069.000000,4986.000000
1714,[19:07:07.1210],2079.166667,3673.000000,5702.000000,4791.615385
1715,[19:07:07.4220],2093.363636,3792.000000,5943.846154,4457.777778
1716,[19:07:07.7210],1682.000000,4183.000000,6059.500000,4415.000000
1717,[19:07:08.0210],2390.384615,4794.555556,6469.333333,3415.000000
1718,[19:07:08.3210],1272.166667,3209.000000,5927.333333,4166.000000
1719,[19:07:08.6210],1487.000000,4547.166667,6684.000000,3539.200000
1720,[19:07:08.9210],2383.000000,4683.666667,6044.000000,4018.454545
1721,[19:07:09.2210],1633.000000,4377.545455,5399.833333,3479.000000
1722,[19:07:09.5210],2444.636364,3592.769231,4520.538462,3260.076923
1723,[19:07:09.8210],2751.363636,5167.166667,6146.000000,4045.000000
1724,[19:07:10.1190],1734.000000,5455.615385,7300.692308,3768.000000
1725,[19:07:10.4200],1768.538462,4851.923077,7740.000000,3918.000000
1726,[19:07:10.7210],2080.454545,4477.000000,6777.666667,4207.000000
1727,[19:07:11.0210],2095.000000,4047.166667,5799.230769,4358.000000
1728,[19:07:11.3210],2130.833333,3967.333333,6533.000000,3441.000000
1729,[19:07:11.6210],1616.000000,4015.000000,6442.461538,3899.461538
1730,[19:07:11.9210],2413.000000,5414.000000,7817.461538,3389.000000
1731,[19:07:12.2210],2373.363636,4229.846154,5752.000000,3623.000000
1732,[19:07:12.5210],2614.153846,4665.363636,7035.000000,4077.000000
1733,[19:07:12.8210],2760.181818,4663.500000,5828.000000,3478.923077
1734,[19:07:13.1210],1650.615385,4993.272727,5594.307692,2941.000000
1735,[19:07:13.4220],1893.000000,3447.000000,5701.923077,3230.000000
1736,[19:07:13.7210],2627.000000,5523.818182,6897.000000,4337.000000
1737,[19:07:14.0210],2088.000000,4552.000000,8165.692308,4142.000000
1738,[19:07:14.3210],3191.384615,3517.000000,6469.153846,3459.000000
1739,[19:07:14.6210],2680.615385,3968.000000,6577.166667,4903.076923
1740,[19:07:14.9220],2759.153846,4887.000000,6313.000000,3665.923077
1741,[19:07:15.2190],2204.000000,4503.000000,7093.454545,3577.000000
1742,[19:07:15.5190],2385.000000,4289.333333,5212.166667,3110.000000
1743,[19:07:15.8210],2595.833333,3903.000000,6434.500000,3660.000000
1744,[19:07:16.1420],2060.500000,4664.500000,6099.153846,3942.500000
1745,[19:07:16.4220],3328.400000,5284.166667,6993.000000,3524.333333
1746,[19:07:16.7210],3553.166667,3887.000000,6705.166667,3954.000000
1747,[19:07:17.0210],2700.800000,4383.200000,7070.363636,4423.833333
1748,[19:07:17.3210],2740.461538,3707.000000,6433.000000,3948.538462
1749,[19:07:17.6210],2225.307692,3598.000000,5620.000000,3928.500000
1750,[19:07:17.9210],2488.000000,4795.272727,6123.090909,3626.000000
1751,[19:07:18.2210],2533.000000,4567.230769,6660.000000,3739.000000
1752,[19:07:18.5210],2335.250000,4440.363636,6750.000000,2677.818182
1753,[19:07:18.8210],2842.454545,4723.000000,6677.000000,4131.615385
1754,[19:07:19.1210],2664.000000,5244.000000,6892.000000,2690.615385
1755,[19:07:19.4220],2682.000000,3266.769231,5535.923077,3119.000000
1756,[19:07:19.7210],3036.600000,4989.500000,6302.000000,4561.000000
1757,[19:07:20.0220],1648.000000,4168.333333,7152.000000,3876.000000
1758,[19:07:20.3190],2874.153846,4858.181818,7518.000000,4373.230769
1759,[19:07:20.6220],1348.000000,5314.000000,6856.230769,4030.000000
1760,[19:07:20.9210],1161.000000,4257.727273,6551.307692,3690.000000
1761,[19:07:21.2210],2906.846154,4404.500000,6696.923077,4216.800000
1762,[19:07:21.5210],1751.200000,4969.153846,5929.000000,3858.461538
1763,[19:07:21.8210],2316.400000,5585.181818,6145.923077,4005.153846
1764,[19:07:22.1210],2720.363636,5193.307692,6015.846154,4778.000000
1765,[19:07:22.4220],2610.000000,4681.461538,7452.461538,3480.000000
1766,[19:07:22.7210],1768.000000,5296.000000,6949.923077,4518.000000
1767,[19:07:23.0210],1728.000000,4635.461538,6878.000000,2663.000000
1768,[19:07:23.3210],1622.692308,2466.000000,5543.000000,1956.000000
1769,[19:07:23.6210],2149.090909,3887.461538,5664.166667,2670.000000
1770,[19:07:23.9210],2156.000000,4507.000000,6041.000000,4289.666667
1771,[19:07:24.2210],2966.363636,4849.615385,6433.000000,3569.000000
1772,[19:07:24.5210],2940.444444,4186.000000,5495.833333,3920.230769
1773,[19:07:24.8210],2145.000000,4385.000000,7545.000000,3765.000000
1774,[19:07:25.1190],1614.000000,4290.000000,5980.166667,4437.615385
1775,[19:07:25.4200],1601.000000,4687.000000,6278.909091,4258.000000
1776,[19:07:25.7210],1771.000000,4402.400000,4520.692308,3284.000000
1777,[19:07:26.0210],2299.636364,4342.800000,6849.000000,3714.769231
1778,[19:07:26.3210],1975.166667,4517.307692,7492.600000,4083.333333
1779,[19:07:26.6210],2250.500000,4532.000000,5521.000000,5121.000000
1780,[19:07:26.9210],1575.000000,5035.333333,7616.000000,3651.846154
1781,[19:07:27.2210],2833.000000,3892.000000,7178.500000,3551.153846
1782,[19:07:27.5210],1652.000000,4305.923077,5366.000000,4180.000000
1783,[19:07:27.8210],2025.000000,4324.615385,5188.000000,3846.000000
1784,[19:07:28.1210],2737.000000,4626.461538,6281.846154,4108.000000
1785,[19:07:28.4260],2354.500000,4554.181818,5554.000000,4297.454545
1786,[19:07:28.7220],2786.545455,2696.153846,6132.666667,3237.000000
1787,[19:07:29.0210],1962.000000,4193.000000,5963.000000,3414.000000
1788,[19:07:29.3210],1753.000000,3398.000000,4816.000000,2741.000000
1789,[19:07:29.6210],2331.454545,3916.846154,4460.000000,4185.384615
1790,[19:07:29.9220],2036.333333,4014.615385,5982.769231,3381.307692
1791,[19:07:30.2190],2560.200000,4058.000000,7857.384615,4298.000000
1792,[19:07:30.5190],1677.615385,5393.076923,6139.000000,4782.000000
1793,[19:07:30.8210],1893.307692,4195.000000,4904.000000,4262.000000
1794,[19:07:31.1420],2243.076923,3933.076923,7604.000000,4581.000000
1795,[19:07:31.4230],1622.153846,3908.000000,6091.307692,3059.727273
1796,[19:07:31.7220],2498.166667,4502.769231,6361.230769,4456.000000
1797,[19:07:32.0210],2275.000000,3394.000000,5252.000000,3725.769231
1798,[19:07:32.3220],1847.000000,4543.000000,5824.000000,3227.692308
1799,[19:07:32.6210],3148.500000,4560.000000,7044.727273,4529.000000
1800,[19:07:32.9210],2140.545455,3884.400000,6609.000000,3908.769231
1801,[19:07:33.2220],2171.076923,3529.076923,7326.307692,4306.000000
1802,[19:07:33.5220],2285.166667,4206.000000,6376.000000,3948.000000
1803,[19:07:33.8220],2433.000000,3982.153846,7071.000000,4770.230769
1804,[19:07:34.1220],2306.000000,3853.461538,6030.000000,3142.000000
1805,[19:07:34.4230],1630.000000,4571.000000,6367.923077,3385.000000
1806,[19:07:34.7220],2761.636364,3968.307692,5210.000000,2388.636364
1807,[19:07:35.0220],2145.000000,3346.153846,4534.000000,3781.461538
1808,[19:07:35.3190],2633.000000,5182.833333,6304.230769,3634.636364
1809,[19:07:35.6210],2357.545455,4524.384615,5551.000000,3531.500000
1810,[19:07:35.9220],1564.000000,3365.615385,4979.000000,2238.000000
1811,[19:07:36.2220],2018.400000,3865.000000,5055.000000,3522.000000
1812,[19:07:36.5220],2072.166667,3974.000000,6074.000000,4780.000000
1813,[19:07:36.8220],1609.846154,4359.000000,6777.692308,3562.000000
1814,[19:07:37.1210],2120.272727,2871.666667,4856.846154,3025.000000
1815,[19:07:37.4260],2268.000000,4223.461538,5751.000000,4923.000000
1816,[19:07:37.7220],2515.444444,3863.181818,5825.000000,3980.461538
1817,[19:07:38.0220],2332.800000,4706.000000,5460.615385,3450.000000
1818,[19:07:38.3220],1517.000000,3669.833333,5975.000000,3301.692308
1819,[19:07:38.6220],2687.000000,4311.000000,5147.000000,3375.000000
1820,[19:07:38.9220],2530.000000,5131.769231,7346.000000,4145.000000
1821,[19:07:39.2220],2248.166667,4690.000000,6036.000000,3530.000000
1822,[19:07:39.5220],2072.818182,3761.769231,5747.615385,3094.000000
1823,[19:07:39.8220],640.000000,2912.000000,6182.076923,2562.000000
1824,[19:07:40.1190],1880.076923,3940.076923,4834.000000,2906.000000
1825,[19:07:40.4210],2648.600000,2930.000000,6297.000000,2623.769231
1826,[19:07:40.7220],2340.909091,4164.000000,5444.461538,3572.000000
1827,[19:07:41.0220],1903.636364,4342.000000,6734.000000,3144.000000
1828,[19:07:41.3220],1594.000000,3961.166667,5164.000000,2439.000000
1829,[19:07:41.6220],469.000000,2100.692308,3734.000000,2316.000000
1830,[19:07:41.9220],884.000000,2741.230769,4020.846154,3738.000000
1831,[19:07:42.2220],1827.000000,4061.909091,3907.230769,2867.000000
1832,[19:07:42.5220],1496.000000,4323.000000,6800.000000,5226.000000
1833,[19:07:42.8220],2134.000000,3712.153846,7861.000000,3090.000000
1834,[19:07:43.1220],2502.000000,4333.666667,6627.000000,3846.000000
1835,[19:07:43.4260],2390.000000,5964.230769,5547.538462,3835.000000
1836,[19:07:43.7220],1892.000000,3127.076923,5672.307692,2222.076923
1837,[19:07:44.0220],2297.400000,3812.500000,6148.666667,3505.000000
1838,[19:07:44.3220],1468.000000,4195.666667,8033.000000,3156.000000
1839,[19:07:44.6220],1899.000000,4930.500000,6692.923077,2911.615385
1840,[19:07:44.9230],1935.000000,4151.454545,6480.000000,3554.833333
1841,[19:07:45.2190],2607.000000,4454.000000,7996.833333,3307.769231
1842,[19:07:45.5200],759.000000,2057.076923,5800.777778,2210.769231
1843,[19:07:45.8220],2495.846154,4547.923077,6152.000000,3094.000000
1844,[19:07:46.1420],2587.538462,4910.090909,6032.666667,3204.666667
1845,[19:07:46.4230],2209.769231,4664.000000,8094.000000,3102.769231
1846,[19:07:46.7220],1267.000000,4106.000000,5305.000000,3787.000000
1847,[19:07:47.0220],1887.307692,3420.000000,4870.307692,2829.000000
1848,[19:07:47.3220],2393.000000,4551.500000,5190.000000,3106.000000
1849,[19:07:47.6220],2425.384615,4123.000000,5699.181818,3535.272727
1850,[19:07:47.9220],2389.000000,4112.846154,7237.615385,2603.000000
1851,[19:07:48.2220],2304.000000,4041.307692,6071.333333,3920.000000
1852,[19:07:48.5220],1099.000000,3639.000000,6463.846154,3589.153846
1853,[19:07:48.8220],2424.833333,4805.400000,4953.454545,3543.000000
1854,[19:07:49.1220],1842.000000,3067.000000,5397.000000,2630.000000
1855,[19:07:49.4230],1454.000000,2901.000000,5897.000000,4329.000000
1856,[19:07:49.7220],1955.000000,3486.000000,5650.000000,4196.230769
1857,[19:07:50.0230],1488.769231,4349.833333,4788.000000,2216.769231
1858,[19:07:50.3200],1614.636364,2875.000000,3419.000000,2834.000000
1859,[19:07:50.6220],1885.000000,4676.538462,5604.000000,3877.000000
1860,[19:07:50.9220],2259.833333,4158.692308,6597.615385,3846.153846
1861,[19:07:51.2220],2645.000000,4823.769231,6324.692308,3245.000000
1862,[19:07:51.5220],1877.076923,4416.818182,5937.000000,3503.000000
1863,[19:07:51.8220],1762.000000,3621.000000,5761.384615,3400.363636
1864,[19:07:52.1220],2796.818182,4402.076923,5904.769231,3099.538462
1865,[19:07:52.4230],1272.000000,3591.000000,3784.000000,3080.909091
1866,[19:07:52.7220],2304.000000,5046.000000,6540.000000,3862.727273
1867,[19:07:53.0220],2328.000000,5118.692308,5918.545455,4665.384615
1868,[19:07:53.3220],1919.000000,5139.833333,6506.444444,4008.000000
1869,[19:07:53.6220],1308.000000,2640.692308,4198.000000,2939.166667
1870,[19:07:53.9220],2084.000000,3248.500000,6215.000000,3110.153846
1871,[19:07:54.2220],2706.454545,5194.000000,6400.000000,4650.000000
1872,[19:07:54.5220],2281.538462,4097.076923,6744.384615,3580.000000
1873,[19:07:54.8220],2429.692308,5388.166667,6463.454545,3991.230769
1874,[19:07:55.1200],2764.833333,3737.000000,6532.909091,3274.000000
1875,[19:07:55.4210],1701.000000,3513.615385,5781.230769,4130.230769
1876,[19:07:55.7220],2160.769231,4259.727273,5324.615385,3292.000000
1877,[19:07:56.0220],2069.923077,3778.272727,5642.076923,4330.000000
1878,[19:07:56.3220],3418.666667,4349.600000,6396.000000,4206.307692
1879,[19:07:56.6220],1895.000000,4605.615385,5851.000000,4315.153846
1880,[19:07:56.9220],2265.461538,4350.307692,6499.230769,4498.545455
1881,[19:07:57.2220],2207.615385,4369.076923,7461.615385,3878.000000
1882,[19:07:57.5220],1729.000000,4642.833333,6275.000000,3609.000000
1883,[19:07:57.8220],2631.600000,3895.000000,5484.000000,3253.000000
1884,[19:07:58.1220],2217.500000,4335.000000,5385.000000,3257.230769
1885,[19:07:58.4260],2015.272727,4185.000000,6304.000000,3528.000000
1886,[19:07:58.7220],2262.000000,4030.461538,6799.000000,3989.000000
1887,[19:07:59.0220],2842.000000,4908.000000,5703.384615,3967.000000
1888,[19:07:59.3220],1897.833333,4067.923077,5776.000000,3651.000000
1889,[19:07:59.6220],2881.769231,4882.111111,6511.000000,4296.000000
1890,[19:07:59.9230],1114.000000,2670.545455,3306.818182,2073.600000
1891,[19:08:00.2200],2447.000000,4433.692308,6116.000000,4487.000000
1892,[19:08:00.5200],1954.636364,4591.153846,5548.000000,3154.000000
1893,[19:08:00.8220],2111.000000,4240.769231,7880.000000,4633.666667
1894,[19:08:01.1420],2373.000000,4798.000000,6535.384615,4085.000000
1895,[19:08:01.4270],3574.800000,4914.615385,8100.000000,4435.000000
1896,[19:08:01.7220],1844.692308,4390.833333,6021.000000,3027.000000
1897,[19:08:02.0220],2381.000000,5083.692308,6013.000000,4059.000000
1898,[19:08:02.3220],2233.333333,4905.923077,6204.000000,3257.307692
1899,[19:08:02.6230],2326.000000,4567.230769,7076.000000,3746.000000
1900,[19:08:02.9220],2845.333333,4473.000000,5350.000000,3863.000000
1901,[19:08:03.2220],2420.166667,5456.153846,6785.000000,3020.000000
1902,[19:08:03.5220],2195.307692,4196.666667,6343.000000,3136.000000
1903,[19:08:03.8230],1366.833333,2715.000000,4009.000000,2412.000000
1904,[19:08:04.1220],1999.833333,3172.615385,4480.461538,3104.000000
1905,[19:08:04.4240],1922.000000,3997.545455,5741.000000,3005.000000
1906,[19:08:04.7220],2649.200000,4734.000000,5912.000000,2416.000000
1907,[19:08:05.0230],2301.090909,3699.692308,6394.461538,3207.000000
1908,[19:08:05.3200],2337.111111,3509.923077,6100.000000,3855.076923
1909,[19:08:05.6220],1471.000000,3549.000000,5744.000000,3429.000000
1910,[19:08:05.9220],1914.818182,2698.000000,4009.000000,2705.000000
1911,[19:08:06.2220],1766.000000,4784.000000,6295.615385,3542.000000
1912,[19:08:06.5230],2786.090909,4756.454545,6705.692308,3908.727273
1913,[19:08:06.8220],2500.461538,4360.000000,5524.000000,3970.000000
1914,[19:08:07.1220],1699.000000,4048.166667,5790.000000,3889.000000
